0,58.6408228534111,0,2
0,57.6408228534111,0,3
0,56.6408228534111,0,1
0,55.6408228534111,0,1
0,54.6408228534111,0,1
0,57.51772370874227,1,2
0,56.51772370874227,1,3
0,55.51772370874227,1,1
0,54.51772370874227,1,1
0,53.51772370874227,1,1
0,56.40029827765646,2,2
0,55.40029827765646,2,3
0,54.40029827765646,2,1
0,53.40029827765646,2,1
0,52.40029827765646,2,1
0,55.301872420508005,3,2
0,54.301872420508005,3,3
0,53.301872420508005,3,1
0,52.301872420508005,3,1
0,51.301872420508005,3,1
0,54.23547197820848,4,2
0,53.23547197820848,4,3
0,52.23547197820848,4,1
0,51.23547197820848,4,1
0,50.23547197820848,4,1
0,53.21348045012782,5,2
0,52.21348045012782,5,3
0,51.21348045012782,5,1
0,50.21348045012782,5,1
0,49.21348045012782,5,1
0,52.2473555535125,6,2
0,51.2473555535125,6,3
0,50.2473555535125,6,1
0,49.2473555535125,6,1
0,48.2473555535125,6,1
0,51.347304687882875,7,2
0,50.347304687882875,7,3
0,49.347304687882875,7,1
0,48.347304687882875,7,1
0,47.347304687882875,7,1
0,50.52204664879416,8,2
0,49.52204664879416,8,3
0,48.52204664879416,8,1
0,47.52204664879416,8,1
0,46.52204664879416,8,1
0,49.77858148148176,9,2
0,48.77858148148176,9,3
0,47.77858148148176,9,1
0,46.77858148148176,9,1
0,45.77858148148176,9,1
1,58.30449875253214,0,2
1,57.30449875253214,0,3
1,56.30449875253214,0,1
1,55.30449875253214,0,1
1,54.30449875253214,0,1
1,57.181399607863305,1,2
1,56.181399607863305,1,3
1,55.181399607863305,1,1
1,54.181399607863305,1,1
1,53.181399607863305,1,1
1,56.0639741767775,2,2
1,55.0639741767775,2,3
1,54.0639741767775,2,1
1,53.0639741767775,2,1
1,52.0639741767775,2,1
1,54.96554831962905,3,2
1,53.96554831962905,3,3
1,52.96554831962905,3,1
1,51.96554831962905,3,1
1,50.96554831962905,3,1
1,53.89914787732952,4,2
1,52.89914787732952,4,3
1,51.89914787732952,4,1
1,50.89914787732952,4,1
1,49.89914787732952,4,1
1,52.87715634924885,5,2
1,51.87715634924885,5,3
1,50.87715634924885,5,1
1,49.87715634924885,5,1
1,48.87715634924885,5,1
1,51.91103145263354,6,2
1,50.91103145263354,6,3
1,49.91103145263354,6,1
1,48.91103145263354,6,1
1,47.91103145263354,6,1
1,51.010980587003914,7,2
1,50.010980587003914,7,3
1,49.010980587003914,7,1
1,48.010980587003914,7,1
1,47.010980587003914,7,1
1,50.1857225479152,8,2
1,49.1857225479152,8,3
1,48.1857225479152,8,1
1,47.1857225479152,8,1
1,46.1857225479152,8,1
1,49.4422573806028,9,2
1,48.4422573806028,9,3
1,47.4422573806028,9,1
1,46.4422573806028,9,1
1,45.4422573806028,9,1
2,57.967841929074794,0,2
2,56.967841929074794,0,3
2,55.967841929074794,0,1
2,54.967841929074794,0,1
2,53.967841929074794,0,1
2,56.84474278440596,1,2
2,55.84474278440596,1,3
2,54.84474278440596,1,1
2,53.84474278440596,1,1
2,52.84474278440596,1,1
2,55.72731735332015,2,2
2,54.72731735332015,2,3
2,53.72731735332015,2,1
2,52.72731735332015,2,1
2,51.72731735332015,2,1
2,54.628891496171704,3,2
2,53.628891496171704,3,3
2,52.628891496171704,3,1
2,51.628891496171704,3,1
2,50.628891496171704,3,1
2,53.56249105387217,4,2
2,52.56249105387217,4,3
2,51.56249105387217,4,1
2,50.56249105387217,4,1
2,49.56249105387217,4,1
2,52.54049952579151,5,2
2,51.54049952579151,5,3
2,50.54049952579151,5,1
2,49.54049952579151,5,1
2,48.54049952579151,5,1
2,51.57437462917619,6,2
2,50.57437462917619,6,3
2,49.57437462917619,6,1
2,48.57437462917619,6,1
2,47.57437462917619,6,1
2,50.67432376354657,7,2
2,49.67432376354657,7,3
2,48.67432376354657,7,1
2,47.67432376354657,7,1
2,46.67432376354657,7,1
2,49.84906572445785,8,2
2,48.84906572445785,8,3
2,47.84906572445785,8,1
2,46.84906572445785,8,1
2,45.84906572445785,8,1
2,49.10560055714545,9,2
2,48.10560055714545,9,3
2,47.10560055714545,9,1
2,46.10560055714545,9,1
2,45.10560055714545,9,1
3,57.63121650709215,0,2
3,56.63121650709215,0,3
3,55.63121650709215,0,1
3,54.63121650709215,0,1
3,53.63121650709215,0,1
3,56.50811736242332,1,2
3,55.50811736242332,1,3
3,54.50811736242332,1,1
3,53.50811736242332,1,1
3,52.50811736242332,1,1
3,55.39069193133751,2,2
3,54.39069193133751,2,3
3,53.39069193133751,2,1
3,52.39069193133751,2,1
3,51.39069193133751,2,1
3,54.29226607418906,3,2
3,53.29226607418906,3,3
3,52.29226607418906,3,1
3,51.29226607418906,3,1
3,50.29226607418906,3,1
3,53.225865631889526,4,2
3,52.225865631889526,4,3
3,51.225865631889526,4,1
3,50.225865631889526,4,1
3,49.225865631889526,4,1
3,52.203874103808865,5,2
3,51.203874103808865,5,3
3,50.203874103808865,5,1
3,49.203874103808865,5,1
3,48.203874103808865,5,1
3,51.237749207193545,6,2
3,50.237749207193545,6,3
3,49.237749207193545,6,1
3,48.237749207193545,6,1
3,47.237749207193545,6,1
3,50.33769834156392,7,2
3,49.33769834156392,7,3
3,48.33769834156392,7,1
3,47.33769834156392,7,1
3,46.33769834156392,7,1
3,49.51244030247521,8,2
3,48.51244030247521,8,3
3,47.51244030247521,8,1
3,46.51244030247521,8,1
3,45.51244030247521,8,1
3,48.76897513516281,9,2
3,47.76897513516281,9,3
3,46.76897513516281,9,1
3,45.76897513516281,9,1
3,44.76897513516281,9,1
4,57.29497724916004,0,2
4,56.29497724916004,0,3
4,55.29497724916004,0,1
4,54.29497724916004,0,1
4,53.29497724916004,0,1
4,56.171878104491206,1,2
4,55.171878104491206,1,3
4,54.171878104491206,1,1
4,53.171878104491206,1,1
4,52.171878104491206,1,1
4,55.05445267340539,2,2
4,54.05445267340539,2,3
4,53.05445267340539,2,1
4,52.05445267340539,2,1
4,51.05445267340539,2,1
4,53.956026816256944,3,2
4,52.956026816256944,3,3
4,51.956026816256944,3,1
4,50.956026816256944,3,1
4,49.956026816256944,3,1
4,52.88962637395742,4,2
4,51.88962637395742,4,3
4,50.88962637395742,4,1
4,49.88962637395742,4,1
4,48.88962637395742,4,1
4,51.86763484587675,5,2
4,50.86763484587675,5,3
4,49.86763484587675,5,1
4,48.86763484587675,5,1
4,47.86763484587675,5,1
4,50.90150994926144,6,2
4,49.90150994926144,6,3
4,48.90150994926144,6,1
4,47.90150994926144,6,1
4,46.90150994926144,6,1
4,50.00145908363181,7,2
4,49.00145908363181,7,3
4,48.00145908363181,7,1
4,47.00145908363181,7,1
4,46.00145908363181,7,1
4,49.1762010445431,8,2
4,48.1762010445431,8,3
4,47.1762010445431,8,1
4,46.1762010445431,8,1
4,45.1762010445431,8,1
4,48.4327358772307,9,2
4,47.4327358772307,9,3
4,46.4327358772307,9,1
4,45.4327358772307,9,1
4,44.4327358772307,9,1
5,56.95948396045519,0,2
5,55.95948396045519,0,3
5,54.95948396045519,0,1
5,53.95948396045519,0,1
5,52.95948396045519,0,1
5,55.83638481578635,1,2
5,54.83638481578635,1,3
5,53.83638481578635,1,1
5,52.83638481578635,1,1
5,51.83638481578635,1,1
5,54.71895938470054,2,2
5,53.71895938470054,2,3
5,52.71895938470054,2,1
5,51.71895938470054,2,1
5,50.71895938470054,2,1
5,53.62053352755209,3,2
5,52.62053352755209,3,3
5,51.62053352755209,3,1
5,50.62053352755209,3,1
5,49.62053352755209,3,1
5,52.554133085252566,4,2
5,51.554133085252566,4,3
5,50.554133085252566,4,1
5,49.554133085252566,4,1
5,48.554133085252566,4,1
5,51.5321415571719,5,2
5,50.5321415571719,5,3
